dimension,feature,correlation
PCoA_Dim5,Moral Conflict,-0.1916566530455828
PCoA_Dim5,The Hero's Journey,-0.1898512748636639
PCoA_Dim5,A Friendship Drama,-0.1891905598238807
PCoA_Dim5,A Tidy Ending,-0.1846803501711268
PCoA_Dim5,The Aristocrats,0.1840498709067354
PCoA_Dim5,A Sense of Repulsiveness,0.1814809722767736
PCoA_Dim5,Philosophical or Intellectual Exploration,0.1796486782628043
PCoA_Dim5,Psychological Horror,0.1794422510239604
PCoA_Dim5,A Detective Story,-0.1774092392655165
PCoA_Dim5,Predominant Sound Effects,0.1770687646189364
PCoA_Dim5,Threatening Wildlife,0.1701368833531654
PCoA_Dim5,Visceral Cinematography,0.1689501399279128
PCoA_Dim5,Losing One's Love,-0.1673133089508258
PCoA_Dim5,Psychological Distress,-0.166306784852359
PCoA_Dim5,A Life Story,-0.1653869251395627
PCoA_Dim5,Act of treachery,-0.1641581185767813
PCoA_Dim5,Live Performance Arts,0.1636733784889361
PCoA_Dim5,High-end effects,0.162912058000902
PCoA_Dim5,A Focus on Mood,0.1622418309779345
PCoA_Dim5,Built Around Humor,0.1621274640664844
PCoA_Dim5,Risky Gambit,-0.1609770807286044
PCoA_Dim5,Confronting One's Shadow,-0.1608363537853621
PCoA_Dim5,Elegant Dialog and Screenplay,0.1586241711535172
PCoA_Dim5,Brothers or Sisters,-0.1586073127360766
PCoA_Dim5,Advanced Cinematography and Edit Work,0.1581884927610863
PCoA_Dim5,Repeated Setbacks,-0.1549406334676014
PCoA_Dim5,Coming of Age,-0.1500975467012073
PCoA_Dim5,Self Discovery,-0.1498726532908226
PCoA_Dim5,Male Friends and Bonding,-0.1495480740681204
PCoA_Dim5,Ghosts,0.1493246041299691
PCoA_Dim5,A quest for retribution,-0.1486100611589624
PCoA_Dim5,Extraterrestrial Life,0.1463061572844078
PCoA_Dim5,The Underdog Wins,-0.1451525350427693
PCoA_Dim5,The Entertainment Industry,0.1430200610230948
PCoA_Dim5,Moral Exploration,-0.1428062458063983
PCoA_Dim5,The Pre-Modern Era,0.1421927609205497
PCoA_Dim5,A Lead with Expertise,-0.1420351786221405
PCoA_Dim5,A Sports Setting,-0.1417164005804218
PCoA_Dim5,Neighborhood story,-0.137435852131022
PCoA_Dim5,Feel-Good Narrative,-0.136418696896248
PCoA_Dim5,A Sci-Fi Adventure,0.1351831432099847
PCoA_Dim5,A Mainstream Feature,-0.1351717194632885
PCoA_Dim5,Childhood Bonds,-0.1330653493674334
PCoA_Dim5,A Adventure Comedy,0.1327248011364
PCoA_Dim5,The Great Chase,-0.1314655088237899
PCoA_Dim5,Set in France,0.1305703325457209
PCoA_Dim5,Spirit-Stirring,-0.1298282900285363
PCoA_Dim5,Avarice,-0.1257466842338479
PCoA_Dim5,Character-Driven,-0.1253133412949873
PCoA_Dim5,Talking Animals,0.125032897171598
PCoA_Dim5,Intended Fright Response,0.1235835852967341
PCoA_Dim5,A Relentless Chase,-0.1231943535202276
PCoA_Dim5,Dry Humor Dialogue,0.1226492449248085
PCoA_Dim5,Set in the UK,0.1226414447578773
PCoA_Dim5,A Feeling of Surprise,0.1220507111564591
PCoA_Dim5,A Black Character-Driven Story,-0.1196977256235135
PCoA_Dim5,Situational Humor,0.1192680505001501
PCoA_Dim5,An Artist's Story,0.119060726408879
PCoA_Dim5,Putting Others Above Oneself,-0.1186257542768064
PCoA_Dim5,Ominous and Chilling,0.1171004886583633
PCoA_Dim5,Set in the American South,-0.1168549211360208
PCoA_Dim5,Courtship,0.1160887979446133
PCoA_Dim5,Psychological Suspense,-0.1141122493664641
PCoA_Dim5,Happy Ending,-0.1121823881368676
PCoA_Dim5,Biopic,-0.1093247124435894
PCoA_Dim5,Intellectually Stimulating,0.1088029227942717
PCoA_Dim5,A Black & White,0.1067367593756416
PCoA_Dim5,Emotionally Withdrawn Protagonist,-0.1032161749896689
PCoA_Dim5,Positive and Sentimental,-0.1024206056329705
PCoA_Dim5,Melee Combat,-0.1020388250458448
PCoA_Dim5,Natural splendor,0.0995835133918675
PCoA_Dim5,A Stock Story,-0.0990841395969666
PCoA_Dim5,Disadvantaged Social Class,-0.0990502978457591
PCoA_Dim5,Dystopian,0.0988878460142077
PCoA_Dim5,Set in India,-0.0986110815491594
PCoA_Dim5,A Futuristic Thriller,0.0983335142388447
PCoA_Dim5,The Villian's Story,0.0977281697641578
PCoA_Dim5,Set in the Future,0.0959949984461955
PCoA_Dim5,Set in California,-0.0955886093333259
PCoA_Dim5,Metropolitan story,-0.0951318729468203
PCoA_Dim5,Charming protagonist,-0.0941179029898039
PCoA_Dim5,A Tale of Science,0.0919006323129782
PCoA_Dim5,Dialog-Driven,0.091857933601042
PCoA_Dim5,Sophisticated Visual Effects Integration,0.090878065417377
PCoA_Dim5,Dismal and unsettling tone,0.0895498979892273
PCoA_Dim5,Forest Setting,0.0893294349870353
PCoA_Dim5,Coming-of-Age Tale,-0.0881425050707267
PCoA_Dim5,Set in NYC,-0.0860148387689842
PCoA_Dim5,Will-They-Won't-They Relationship,0.0844236202463091
PCoA_Dim5,Intricate Stunts,-0.0832026912773305
PCoA_Dim5,A Spy Thriller,-0.0830965270571137
PCoA_Dim5,Use of Animated CGI,0.0830605450922802
PCoA_Dim5,Set in Los Angeles,-0.0819636725296375
PCoA_Dim5,A Whodunnit,-0.0817058311266099
PCoA_Dim5,A Science Thriller,0.0812789806041358
PCoA_Dim5,Heartfelt and Hopeful,-0.0804879410466117
PCoA_Dim5,Romantic Triangle,0.0784686706026389
PCoA_Dim5,Unsettling,0.0781029252699398
PCoA_Dim5,Hostile Gloom,-0.0766806793549733
PCoA_Dim5,Comedic Protagonist,0.076417106684637
PCoA_Dim5,Relationship Turmoil,-0.075062773865109
PCoA_Dim5,Perilous Liaison,0.0738895387348873
PCoA_Dim5,Budding romance,0.0731729076706613
PCoA_Dim5,Friends Against the Odds,-0.0725877571717387
PCoA_Dim5,Cloak-and-Dagger ,-0.0719684034930068
PCoA_Dim5,To the Rescue,-0.071741914108049
PCoA_Dim5,Heightened Tension,-0.0698592506944016
PCoA_Dim5,"Dangerous, Risky Behaviors",-0.0697826351852077
PCoA_Dim5,A Poignant Mood,-0.0690579206698037
PCoA_Dim5,Explicit Violence and Goriness,-0.0681766444332644
PCoA_Dim5,Psychological Manipulation,-0.0680726079899951
PCoA_Dim5,Rivalry,-0.06799108594337
PCoA_Dim5,Religious themes,0.0678649365794168
PCoA_Dim5,Female-centric narrative,0.0669911693516848
PCoA_Dim5,Societal Decline,0.066982988025532
PCoA_Dim5,Innocent protagonist,0.0661879555637468
PCoA_Dim5,Use of non-linear flashbacks,-0.0656023391937383
PCoA_Dim5,Sad Ending,0.0653715793803552
PCoA_Dim5,The Struggle for Survival,-0.0637511676583185
PCoA_Dim5,A Tech-Centric Narrative,0.0625712636972913
PCoA_Dim5,Affluent Social Class,0.0620684370783372
PCoA_Dim5,Set in Japan,0.0618188045258182
PCoA_Dim5,Island Setting,0.0598117885821678
PCoA_Dim5,A village story,-0.0597068355734822
PCoA_Dim5,A Romantic Drama,0.059274446401919
PCoA_Dim5,A Focus on the Issues,-0.0589707960465661
PCoA_Dim5,Grappling with Mortality,-0.0578780585393967
PCoA_Dim5,A Romantic Dramedy,0.0530136379792583
PCoA_Dim5,Active Narrator Voiceover,0.0513826462465513
PCoA_Dim5,A Focus on Feminism,-0.0511311186777829
PCoA_Dim5,Joyful Emotional Expression,0.050844755305745
PCoA_Dim5,Deceptive Appearances,0.0489566146152625
PCoA_Dim5,Mid-20th Century Narrative ,0.0483377161904719
PCoA_Dim5,Positive Emotional Tone,0.04824119321693
PCoA_Dim5,Melancholy Atmosphere,0.0478652286556692
PCoA_Dim5,Female Friends and Bonding,-0.0450024386239854
PCoA_Dim5,A Tale of Wartime,0.0445772890265744
PCoA_Dim5,Unexpected Conclusion,0.042634037787177
PCoA_Dim5,Going after the MacGuffin,0.0423053466121975
PCoA_Dim5,A Wholesome Comedy,-0.0418384393367372
PCoA_Dim5,A post-2015 narrative,-0.0412668214580594
PCoA_Dim5,Biographical narrative of a historical personality,-0.0406289624062831
PCoA_Dim5,A Dominant Leader,0.0398585921973864
PCoA_Dim5,Somber atmosphere,0.0387125918021413
PCoA_Dim5,Psychologically Unstable Protagonist,0.0382278109290235
PCoA_Dim5,The Hero Dies in This One,0.0366245323011687
PCoA_Dim5,Profound & Reflective,-0.0365151124010736
PCoA_Dim5,Suspenseful atmosphere,-0.0364570824545394
PCoA_Dim5,Uneasy Characters,-0.0352253813842691
PCoA_Dim5,The Superhero Prevails,0.0346790462130714
PCoA_Dim5,Set is East Asia,0.0342542064386278
PCoA_Dim5,Genius Protagonist,-0.0336022757899438
PCoA_Dim5,Stories of Imprisonment,0.033270524327077
PCoA_Dim5,Heavy Impact of the Soundtrack,0.0306597004861996
PCoA_Dim5,Averting the Catastrophe,0.0294675583989933
PCoA_Dim5,Historical References,0.0288933872667719
PCoA_Dim5,Fast-paced,-0.0283860917441809
PCoA_Dim5,Moral Temptation,-0.0276702236935333
PCoA_Dim5,Masterful acting,-0.0265102599902686
PCoA_Dim5,Young Adventurers,-0.0258185372204812
PCoA_Dim5,A Buddy Comedy,0.0254933195524804
PCoA_Dim5,An Asian-Driven Story,-0.0253918713474569
PCoA_Dim5,Political narrative,-0.0245466365162599
PCoA_Dim5,Story With a Focus on Gender,0.0239635858055719
PCoA_Dim5,The Post-War Era,0.0236115227825997
PCoA_Dim5,Plot Twists!,-0.0214047938980436
PCoA_Dim5,Focus on Culture,-0.019355029587169
PCoA_Dim5,Reveral of Fortune,-0.0175807926500986
PCoA_Dim5,Use of Heavy Technology,0.017135599874291
PCoA_Dim5,A Heterosexual Relationship,0.0169645984364513
PCoA_Dim5,Psychological challenges,-0.016437464649647
PCoA_Dim5,All-ages,0.0158527040013366
PCoA_Dim5,Plot-Centric,-0.0156873818059426
PCoA_Dim5,Use of Shock Elements,0.0148468084981227
PCoA_Dim5,A Group Quest,0.0147635413016089
PCoA_Dim5,Set in Asia,0.0136217344735287
PCoA_Dim5,Focus on Asian Culture,-0.0105911699720519
PCoA_Dim5,History-in-the-making,-0.0083796354436873
PCoA_Dim5,"Positive, Uplifting Emotional Tone",0.0083346863658236
PCoA_Dim5,Rural Story,0.0074449615390981
PCoA_Dim5,Tender and heartwarming score,-0.005823371682328
PCoA_Dim5,Good-Versus-Evil Conflict,0.0026061607819846
PCoA_Dim5,Energetic Emotional Tone,-0.0017208205417297
PCoA_Dim6,Dialog-Driven,0.442352023552592
PCoA_Dim6,Plot Twists!,0.4226185299346727
PCoA_Dim6,Reveral of Fortune,0.4220249370025422
PCoA_Dim6,A Feeling of Surprise,0.4113921155985368
PCoA_Dim6,Dry Humor Dialogue,0.410638779338517
PCoA_Dim6,Situational Humor,0.4088398320703931
PCoA_Dim6,Deceptive Appearances,0.3937688855017585
PCoA_Dim6,Built Around Humor,0.37794272617232
PCoA_Dim6,Unexpected Conclusion,0.362461072892895
PCoA_Dim6,Psychological Crime,0.3542351027663601
PCoA_Dim6,Comedic Protagonist,0.351526758448405
PCoA_Dim6,History-in-the-making,-0.3416208434745486
PCoA_Dim6,A Tale of Wartime,-0.3394353381725534
PCoA_Dim6,Eccentric Acting,0.3244038889344535
PCoA_Dim6,Joyful Emotional Expression,0.3083476913934361
PCoA_Dim6,Positive Emotional Tone,0.307640315894823
PCoA_Dim6,Psychological Suspense,0.3053305313093759
PCoA_Dim6,Set in America,0.2995839712653419
PCoA_Dim6,Nonsensical Comedy,0.2995259669344797
PCoA_Dim6,Use of Shock Elements,0.2975247597077325
PCoA_Dim6,Set in Asia,-0.2972882565485679
PCoA_Dim6,A Whodunnit,0.2972364212464072
PCoA_Dim6,A Crime Thriller,0.2837884924293324
PCoA_Dim6,"Positive, Uplifting Emotional Tone",0.282658411513616
PCoA_Dim6,A Detective Story,0.2816982691465762
PCoA_Dim6,Historical References,-0.2794441236611233
PCoA_Dim6,Psychological Manipulation,0.2752623577952255
PCoA_Dim6,Set is East Asia,-0.2725177980940757
PCoA_Dim6,Narrative Originality,0.2717881072281936
PCoA_Dim6,Character-Driven,0.2668509095819901
PCoA_Dim6,Biographical narrative of a historical personality,-0.2558945309980763
PCoA_Dim6,Masterful acting,0.2540523431926603
PCoA_Dim6,A Wholesome Comedy,0.2483523825491398
PCoA_Dim6,Real-world satire,0.2477081386224694
PCoA_Dim6,The Unraveling of Trust,0.2472243336591044
PCoA_Dim6,An Asian-Driven Story,-0.2420877211523866
PCoA_Dim6,Heavy Impact of the Soundtrack,0.2420702294150404
PCoA_Dim6,Feel-Good Narrative,0.2419685751051151
PCoA_Dim6,A Adventure Comedy,0.2401373397154409
PCoA_Dim6,Music-Rich,0.239092608170514
PCoA_Dim6,A Mainstream Feature,0.2377101028476359
PCoA_Dim6,Dark or Caustic Wit,0.2363965414020369
PCoA_Dim6,A Romantic Dramedy,0.2296442336351545
PCoA_Dim6,Biopic,-0.2282805980230643
PCoA_Dim6,A Buddy Comedy,0.2269431337911701
PCoA_Dim6,Direction-Driven,0.2266446892787911
PCoA_Dim6,Signature directorial style,0.2236886209713429
PCoA_Dim6,Self Discovery,0.2222646072541402
PCoA_Dim6,Political narrative,-0.2200121631203806
PCoA_Dim6,A Police Thriller,0.2169247284169146
PCoA_Dim6,A Heterosexual Relationship,0.2110334928004519
PCoA_Dim6,Family Struggles,0.2103997157558689
PCoA_Dim6,Unconventional directorial approach,0.2073525063997639
PCoA_Dim6,Heartfelt and Hopeful,0.2008489359597503
PCoA_Dim6,Music-led Storytelling,0.1996017397222621
PCoA_Dim6,The Struggle for Survival,-0.1980089120905172
PCoA_Dim6,Putting Others Above Oneself,-0.1959308246778179
PCoA_Dim6,Uneasy Characters,0.19396959096488
PCoA_Dim6,The Pre-Modern Era,-0.1930953844886648
PCoA_Dim6,Set in Japan,-0.1924756391218993
PCoA_Dim6,Relationship Turmoil,0.1902883888676389
PCoA_Dim6,Moral Temptation,0.1893774286090792
PCoA_Dim6,Confronting One's Shadow,0.1870543306631139
PCoA_Dim6,Focus on Asian Culture,-0.1852933911011497
PCoA_Dim6,Psychologically Unstable Protagonist,0.1830643989396543
PCoA_Dim6,About a Family,0.1820213375127955
PCoA_Dim6,Parent-Child Narrative,0.1817224840781398
PCoA_Dim6,A Focus on Mood,0.1791326494531085
PCoA_Dim6,Will-They-Won't-They Relationship,0.1788086374723604
PCoA_Dim6,Flawed Protagonist,0.1772096979099846
PCoA_Dim6,A Late 20th and Early 21st Century Narrative,0.1740283354302055
PCoA_Dim6,Innocent protagonist,0.1731843698952738
PCoA_Dim6,Courtship,0.17083108265607
PCoA_Dim6,Tender and heartwarming score,0.1697090818352938
PCoA_Dim6,Female-centric narrative,0.1693836011214595
PCoA_Dim6,Act of treachery,0.1672970532595922
PCoA_Dim6,Metropolitan story,0.1672949357682544
PCoA_Dim6,Brave Protagonist,-0.1669068738998213
PCoA_Dim6,Neighborhood story,0.1657139622080792
PCoA_Dim6,Predominant Set Design,0.1647985819574361
PCoA_Dim6,All-ages,0.1646638550421665
PCoA_Dim6,Happy Ending,0.1640682118865869
PCoA_Dim6,Advanced Cinematography and Edit Work,0.1638092611785534
PCoA_Dim6,Set in NYC,0.1635469137132721
PCoA_Dim6,A Comic Fantasy,0.163452209660904
PCoA_Dim6,Budding romance,0.1628204986226157
PCoA_Dim6,A Tidy Ending,0.1609620004035152
PCoA_Dim6,Charming protagonist,0.159201346001126
PCoA_Dim6,A Dominant Leader,-0.1582209722159311
PCoA_Dim6,Good-Versus-Evil Conflict,-0.1561482053968503
PCoA_Dim6,Elegant Dialog and Screenplay,0.155642518386109
PCoA_Dim6,A Futuristic Thriller,-0.1544739455592742
PCoA_Dim6,Focus on Culture,-0.1517537433746157
PCoA_Dim6,Visually Beautiful / Immersive,0.1516578610778748
PCoA_Dim6,A Mother's Arc,0.1514303271045148
PCoA_Dim6,Plot-Centric,0.1507601674361617
PCoA_Dim6,Violent Crimes,0.150165605839299
PCoA_Dim6,Talking Animals,0.150083495780415
PCoA_Dim6,Intricate Stunts,-0.1475121699392266
PCoA_Dim6,Rich Visual Cinematography,0.1464966076952884
PCoA_Dim6,Moral Conflict,0.1452014563531289
PCoA_Dim6,Dystopian,-0.1447666708024211
PCoA_Dim6,Set in California,0.1446059199250104
PCoA_Dim6,Psychological challenges,0.1441815889577814
PCoA_Dim6,Moral Exploration,0.1429571031068583
PCoA_Dim6,Family Restoration,0.1421943448959195
PCoA_Dim6,Changing Life Direction,0.1419422908587484
PCoA_Dim6,A Family Drama,0.1416754636458546
PCoA_Dim6,Criminal Underbelly,0.1413955986274219
PCoA_Dim6,A Sci-Fi Adventure,-0.140052699844336
PCoA_Dim6,A Science Thriller,-0.1399156161875814
PCoA_Dim6,Set in the Future,-0.1373809162767647
PCoA_Dim6,A Life Story,-0.1365677165415697
PCoA_Dim6,Avarice,0.1364828927643245
PCoA_Dim6,Perilous Liaison,0.1360161111012329
PCoA_Dim6,Positive and Sentimental,0.1358908623109909
PCoA_Dim6,A Formidable Challenge,-0.1358416485963819
PCoA_Dim6,Intellectually Stimulating,0.1346410774312355
PCoA_Dim6,A Law Enforcement Tale,0.1342978219861521
PCoA_Dim6,The Great Chase,0.1336574371197106
PCoA_Dim6,Affluent Social Class,0.1333480278669376
PCoA_Dim6,Psychological Horror,0.1311793843391871
PCoA_Dim6,A Father's Arc,0.1306025640310863
PCoA_Dim6,Deliberate Visual Authorship,0.1303310594383766
PCoA_Dim6,Live Performance Arts,0.1281402007436164
PCoA_Dim6,A Lead Worth Cheering For,0.1280729296923609
PCoA_Dim6,Psychological Distress,0.1259533883214979
PCoA_Dim6,Set in Los Angeles,0.1243769296207069
PCoA_Dim6,Romantic Triangle,0.1229966922355899
PCoA_Dim6,Friends Against the Odds,0.1217404915899225
PCoA_Dim6,Eerie Score,0.1209948656228529
PCoA_Dim6,Heightened Tension,0.1208621821666211
PCoA_Dim6,Going after the MacGuffin,0.1200828111495517
PCoA_Dim6,Rural Story,-0.1199409601190971
PCoA_Dim6,Melee Combat,-0.1195027921131002
PCoA_Dim6,A Group Quest,-0.1177139781448653
PCoA_Dim6,Polished and cohesive script,0.1109531609574524
PCoA_Dim6,Family-devoted Protagonist,0.1092409289990733
PCoA_Dim6,Disadvantaged Social Class,-0.107399977899141
PCoA_Dim6,A Focus on the Issues,-0.1072890645235676
PCoA_Dim6,Profound Amazement,0.1032923764910285
PCoA_Dim6,Picture of Idealic Family Life,0.1025027422682763
PCoA_Dim6,Young Adventurers,0.1018416724268464
PCoA_Dim6,Childhood Narrative,0.1013440851139713
PCoA_Dim6,A Romantic Drama,0.100709193349545
PCoA_Dim6,Somber and Eerie Tone,0.100250865234626
PCoA_Dim6,Mid-20th Century Narrative ,-0.0986023134188694
PCoA_Dim6,Heavy Gunplay,-0.0983751887451549
PCoA_Dim6,The Entertainment Industry,0.0970326687633243
PCoA_Dim6,The Fine Arts,0.0969030703912453
PCoA_Dim6,The Hero's Journey,-0.0963237391866022
PCoA_Dim6,Explicit Violence and Goriness,-0.0961698289654437
PCoA_Dim6,Relatable Protagonist,0.0957235510298899
PCoA_Dim6,Narrative Driven by the Context,-0.0955878209538537
PCoA_Dim6,An Artist's Story,0.0947980160481271
PCoA_Dim6,Use of Animated CGI,0.0936207929590695
PCoA_Dim6,Forest Setting,-0.093411945185264
PCoA_Dim6,A Tale of Science,-0.0932268946095071
PCoA_Dim6,Brothers or Sisters,0.0920619989797984
PCoA_Dim6,Threatening Wildlife,-0.0905251871432108
PCoA_Dim6,Energetic Emotional Tone,0.0887512564020414
PCoA_Dim6,Extraterrestrial Life,-0.088716531197652
PCoA_Dim6,A Tech-Centric Narrative,-0.0875386318785029
PCoA_Dim6,Formative hardships,0.0871773013520586
PCoA_Dim6,Female Friends and Bonding,0.0857905564327426
PCoA_Dim6,Sophisticated Visual Effects Integration,-0.0856555611227326
PCoA_Dim6,Fast-paced,0.0848301057936643
PCoA_Dim6,Societal Decline,-0.0845754561480997
PCoA_Dim6,A Focus on Feminism,0.0832385333986391
PCoA_Dim6,Spirit-Stirring,0.0826764328288814
PCoA_Dim6,A Lead with Expertise,-0.0822490526432826
PCoA_Dim6,Use of non-linear flashbacks,0.0820368356060572
PCoA_Dim6,Profound & Reflective,0.0818707965425514
PCoA_Dim6,High-end effects,-0.0816812595824535
PCoA_Dim6,Religious themes,-0.0810973807275081
PCoA_Dim6,Grappling with Mortality,-0.080830994991325
PCoA_Dim6,Active Narrator Voiceover,0.0774678205719907
PCoA_Dim6,A Relentless Chase,0.0755349071912876
PCoA_Dim6,Moral Redemption,0.0750966440693815
PCoA_Dim6,The Villian's Story,0.0750791670250488
PCoA_Dim6,Unsettling,0.0747731756986936
PCoA_Dim6,Averting the Catastrophe,-0.0722766540694413
PCoA_Dim6,The Hero Dies in This One,-0.0720553518838154
PCoA_Dim6,"Dangerous, Risky Behaviors",-0.0716980315527559
PCoA_Dim6,Use of Heavy Technology,-0.0700184927480576
PCoA_Dim6,Emotionally Withdrawn Protagonist,0.0698270077116131
PCoA_Dim6,The Superhero Prevails,-0.0694870651517904
PCoA_Dim6,A quest for retribution,0.0675327705088565
PCoA_Dim6,A post-2015 narrative,0.0673477308893327
PCoA_Dim6,Losing One's Love,0.0607173486331437
PCoA_Dim6,Visceral Cinematography,0.059417932547117
PCoA_Dim6,Repeated Setbacks,0.058926577504722
PCoA_Dim6,Genius Protagonist,0.0568682803240721
PCoA_Dim6,The Aristocrats,-0.0557552731918243
PCoA_Dim6,Childhood Bonds,0.0554301398683238
PCoA_Dim6,Story With a Focus on Gender,0.0530808290918466
PCoA_Dim6,Island Setting,-0.0530383027043731
PCoA_Dim6,"Raw, Unfiltered Dialog",0.0525501376078089
PCoA_Dim6,Set in Europe,-0.05221207384442
PCoA_Dim6,Melancholy Atmosphere,-0.0496724799183996
PCoA_Dim6,A Black & White,-0.0471988730224069
PCoA_Dim6,an early life drama,0.0443341888467416
PCoA_Dim6,Classic Fall-Rise Plot Arc,0.0442850146392603
PCoA_Dim6,Male Friends and Bonding,-0.0434982488497155
PCoA_Dim6,Intended Fright Response,0.0420700226797834
PCoA_Dim6,Coming of Age,0.0401565877026087
PCoA_Dim6,A Sports Setting,-0.0367032636348806
PCoA_Dim6,Dismal and unsettling tone,0.0362635385818144
PCoA_Dim6,The Underdog Wins,-0.0362586022738078
PCoA_Dim6,A fantastical realm,0.0320340445066566
PCoA_Dim6,Transformative Make-up,-0.0318530607850129
PCoA_Dim6,High Medieval Fantasy,-0.03037863753007
PCoA_Dim6,Coming-of-Age Tale,0.0300741748726364
PCoA_Dim6,A Poignant Mood,-0.02956813314835
PCoA_Dim6,Set in the American South,0.029505977301416
PCoA_Dim6,Enchanted Creatures and Spells,0.0293466536015733
PCoA_Dim6,Ghosts,0.0291217606801777
PCoA_Dim6,Cloak-and-Dagger ,-0.0277654316404818
PCoA_Dim6,A Black Character-Driven Story,0.0277139224720681
PCoA_Dim6,A Tale of Mourning,-0.0259102027391861
PCoA_Dim6,The Post-War Era,-0.0255529047552257
PCoA_Dim6,Pursuit of Justice,-0.0253024217296539
PCoA_Dim6,Risky Gambit,0.0231213638880312
PCoA_Dim6,"Hardship, Loss, and Healing",0.0230999936237682
PCoA_Dim6,Alternative Reality,-0.02263223193566
PCoA_Dim6,Philosophical or Intellectual Exploration,-0.022201005469765
PCoA_Dim6,A Friendship Drama,-0.0221199706073068
PCoA_Dim6,To the Rescue,-0.0202081449191002
PCoA_Dim6,Rivalry,0.0198373047271001
PCoA_Dim6,A Sense of Repulsiveness,0.0184252188052364
PCoA_Dim6,Sad Ending,0.0180609799443455
PCoA_Dim6,Stories of Imprisonment,0.017654722648849
PCoA_Dim6,A village story,0.0169296290935187
PCoA_Dim6,Suspenseful atmosphere,0.0151967272435946
PCoA_Dim6,Set in India,-0.014278390426029
PCoA_Dim6,Natural splendor,-0.0129427301664771
PCoA_Dim6,Somber atmosphere,0.0120438256088483
PCoA_Dim6,Predominant Sound Effects,0.0119084494957161
PCoA_Dim6,Hostile Gloom,0.0115879447534808
PCoA_Dim6,Ominous and Chilling,-0.0092168775126948
PCoA_Dim6,Intricate Costuming,0.0080689970122633
PCoA_Dim6,Set in France,-0.006992297974417
PCoA_Dim6,A Stock Story,0.0037461368321194
PCoA_Dim6,Supernatural Phenomena,-0.0025633073645352
PCoA_Dim6,A Spy Thriller,-0.0021574967946611
PCoA_Dim6,Set in the UK,0.0012442585829436
PCoA_Dim6,Conquering Adversity,0.0011225607349455
PCoA_Dim7,An Asian-Driven Story,-0.4917545659631241
PCoA_Dim7,Set in Asia,-0.4570308404370159
PCoA_Dim7,Set is East Asia,-0.4315461625692521
PCoA_Dim7,Set in America,0.4280316237900552
PCoA_Dim7,Focus on Asian Culture,-0.4255132518052207
PCoA_Dim7,A Futuristic Thriller,0.3636312739463751
PCoA_Dim7,A Science Thriller,0.3529342019824679
PCoA_Dim7,A Tale of Science,0.3404580360366295
PCoA_Dim7,A Sci-Fi Adventure,0.3338441145817972
PCoA_Dim7,A Tech-Centric Narrative,0.314706644016369
PCoA_Dim7,Set in Japan,-0.2617266531012246
PCoA_Dim7,Philosophical or Intellectual Exploration,0.2543809473113782
PCoA_Dim7,Set in the Future,0.2525969747023071
PCoA_Dim7,Biopic,0.2525935930471116
PCoA_Dim7,Use of Heavy Technology,0.2477886685105468
PCoA_Dim7,Plot Twists!,-0.2417178861498711
PCoA_Dim7,A Crime Thriller,-0.2398912567917798
PCoA_Dim7,Reveral of Fortune,-0.2339141777593847
PCoA_Dim7,Biographical narrative of a historical personality,0.227987224495746
PCoA_Dim7,A quest for retribution,-0.218627957277903
PCoA_Dim7,Set in India,-0.2184260231096536
PCoA_Dim7,Violent Crimes,-0.2126142532906939
PCoA_Dim7,A Whodunnit,-0.2086070046015412
PCoA_Dim7,Dystopian,0.206969393780119
PCoA_Dim7,Deceptive Appearances,-0.2045763831733823
PCoA_Dim7,Extraterrestrial Life,0.2015663349181813
PCoA_Dim7,Set in California,0.2012857187332454
PCoA_Dim7,A Life Story,0.1951354472988967
PCoA_Dim7,Grappling with Mortality,0.1912383529121873
PCoA_Dim7,Criminal Underbelly,-0.1911412846823759
PCoA_Dim7,High Medieval Fantasy,-0.1837730543451501
PCoA_Dim7,Enchanted Creatures and Spells,-0.1835725333128102
PCoA_Dim7,A fantastical realm,-0.1827868463863462
PCoA_Dim7,Unexpected Conclusion,-0.1790491812762887
PCoA_Dim7,The Entertainment Industry,0.1789880118123435
PCoA_Dim7,Set in Los Angeles,0.1729497347106949
PCoA_Dim7,Confronting One's Shadow,0.1723879633372224
PCoA_Dim7,History-in-the-making,0.1706137407644605
PCoA_Dim7,A Poignant Mood,0.1699779274543666
PCoA_Dim7,Set in NYC,0.1680064078299739
PCoA_Dim7,Psychological Crime,-0.1677846182528701
PCoA_Dim7,Act of treachery,-0.1667984075171787
PCoA_Dim7,An Artist's Story,0.1661915490949243
PCoA_Dim7,Character-Driven,0.1643338163655163
PCoA_Dim7,Self Discovery,0.1640088619547609
PCoA_Dim7,A Detective Story,-0.1631257283153183
PCoA_Dim7,A Adventure Comedy,-0.1627693879956573
PCoA_Dim7,A Relentless Chase,-0.1586898533762882
PCoA_Dim7,A Feeling of Surprise,-0.1566580838361378
PCoA_Dim7,A Wholesome Comedy,-0.1531343922063961
PCoA_Dim7,Talking Animals,-0.1502503054797997
PCoA_Dim7,Plot-Centric,-0.1487344973895969
PCoA_Dim7,The Great Chase,-0.1482953196560286
PCoA_Dim7,A Police Thriller,-0.1470429847933023
PCoA_Dim7,Young Adventurers,-0.1462824419241098
PCoA_Dim7,A Comic Fantasy,-0.1437488280690019
PCoA_Dim7,A Focus on the Issues,0.1432972446473197
